2018-04-08 16:19:35 INFO  -Root WebApplicationContext: initialization started Caller+0	 at org.springframework.web.context.ContextLoader.initWebApplicationContext(ContextLoader.java:285)
2018-04-08 16:19:40 DEBUG -Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#1' Caller+0	 at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:220)
2018-04-08 16:19:40 DEBUG -Creating instance of bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#1' Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:450)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Eagerly caching bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#1' to allow for resolving potential circular references Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:524)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Finished creating instance of bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#1' Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:478)
2018-04-08 16:19:40 DEBUG -Creating shared instance of singleton bean 'springUtil' Caller+0	 at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:220)
2018-04-08 16:19:40 DEBUG -Creating instance of bean 'springUtil' Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:450)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Eagerly caching bean 'springUtil' to allow for resolving potential circular references Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:524)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -No @Scheduled annotations found on bean class: class poseidon.zhdj.db.common.SpringUtil Caller+0	 at org.springframework.scheduling.annotation.ScheduledAnnotationBeanPostProcessor.postProcessAfterInitialization(ScheduledAnnotationBeanPostProcessor.java:209)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Finished creating instance of bean 'springUtil' Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:478)
2018-04-08 16:19:40 DEBUG -Creating shared instance of singleton bean 'redisValid' Caller+0	 at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:220)
2018-04-08 16:19:40 DEBUG -Creating instance of bean 'redisValid' Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:450)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor#0' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Registered injected element on class [poseidon.zhdj.db.valid.serviceImpl.RedisValid]: AutowiredFieldElement for org.springframework.data.redis.core.StringRedisTemplate poseidon.zhdj.db.valid.serviceImpl.RedisValid.redis Caller+0	 at org.springframework.beans.factory.annotation.InjectionMetadata.checkConfigMembers(InjectionMetadata.java:71)
2018-04-08 16:19:40 DEBUG -Eagerly caching bean 'redisValid' to allow for resolving potential circular references Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:524)
2018-04-08 16:19:40 DEBUG -Processing injected method of bean 'redisValid': AutowiredFieldElement for org.springframework.data.redis.core.StringRedisTemplate poseidon.zhdj.db.valid.serviceImpl.RedisValid.redis Caller+0	 at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:85)
2018-04-08 16:19:40 DEBUG -Creating shared instance of singleton bean 'userModelMapper' Caller+0	 at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:220)
2018-04-08 16:19:40 DEBUG -Creating instance of bean 'userModelMapper' Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:450)
2018-04-08 16:19:40 DEBUG -Eagerly caching bean 'userModelMapper' to allow for resolving potential circular references Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:524)
2018-04-08 16:19:40 DEBUG -Returning eagerly cached instance of singleton bean 'userModelMapper' that is not fully initialized yet - a consequence of a circular reference Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:243)
2018-04-08 16:19:40 DEBUG -Creating shared instance of singleton bean 'videoModelMapper' Caller+0	 at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:220)
2018-04-08 16:19:40 DEBUG -Creating instance of bean 'videoModelMapper' Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:450)
2018-04-08 16:19:40 DEBUG -Eagerly caching bean 'videoModelMapper' to allow for resolving potential circular references Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:524)
2018-04-08 16:19:40 DEBUG -Returning eagerly cached instance of singleton bean 'videoModelMapper' that is not fully initialized yet - a consequence of a circular reference Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:243)
2018-04-08 16:19:40 DEBUG -Creating shared instance of singleton bean 'sqlSessionFactory' Caller+0	 at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:220)
2018-04-08 16:19:40 DEBUG -Creating instance of bean 'sqlSessionFactory' Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:450)
2018-04-08 16:19:40 DEBUG -Eagerly caching bean 'sqlSessionFactory' to allow for resolving potential circular references Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:524)
2018-04-08 16:19:40 DEBUG -Returning cached instance of singleton bean 'development' Caller+0	 at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:247)
2018-04-08 16:19:40 DEBUG -Looking for matching resources in jar file [file:/D:/APP/maven/repos/zjyou/poseidon/poseidon.zhdj.db/1.00/poseidon.zhdj.db-1.00.jar] Caller+0	 at org.springframework.core.io.support.PathMatchingResourcePatternResolver.doFindPathMatchingJarResources(PathMatchingResourcePatternResolver.java:536)
2018-04-08 16:19:40 DEBUG -Resolved location pattern [classpath:mapping/*/*.xml] to resources [class path resource [mapping/qcj/HomeVisitsModelMapper.xml], class path resource [mapping/qcj/LuckyListModelMapper.xml], class path resource [mapping/qcj/RankModelMapper.xml], class path resource [mapping/qcj/SignUpModelMapper.xml], class path resource [mapping/qcj/StarModelMapper.xml], class path resource [mapping/qcj/VoteModelMapper.xml], class path resource [mapping/vedio/AnswerModelMapper.xml], class path resource [mapping/vedio/CompeteVideosModelMapper.xml], class path resource [mapping/vedio/FavoriteModelMapper.xml], class path resource [mapping/vedio/OperationNoteModelMapper.xml], class path resource [mapping/vedio/QuestionModelMapper.xml], class path resource [mapping/vedio/ShowVideosModelMapper.xml], class path resource [mapping/vedio/UserModelMapper.xml], class path resource [mapping/vedio/VideoGiftModelMapper.xml], class path resource [mapping/vedio/VideoLikeModelMapper.xml], class path resource [mapping/vedio/VideoModelMapper.xml], class path resource [mapping/vedio/VideoReplyModelMapper.xml]] Caller+0	 at org.springframework.core.io.support.PathMatchingResourcePatternResolver.findPathMatchingResources(PathMatchingResourcePatternResolver.java:423)
2018-04-08 16:19:40 DEBUG -Creating instance of bean 'com.github.pagehelper.PageHelper#6dd717' Caller+0	 at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:450)
